Unnamed: 0,Date,User,Tweet,Location,ppt,sentiment
620,2023-04-10 14:46:54.906467661,User_619,"rt @love_ag4ever: ini the real nato - no action talk only. bacot ribut dari dulu pingin turunkan pak @jokowi, tapi sayang, niat jahat tak p…","Surabaya, Indonesia","['rt', 'love', 'ag4ever', 'the', 'real', 'nato', '-', 'no', 'action', 'talk', 'only', 'bacot', 'ribut', 'dulu', 'pingin', 'turun', 'pak', 'jokowi', 'sayang', 'niat', 'jahat', 'tak', 'p']",negatif
621,2023-04-10 14:48:20.875621890,User_620,"@erickthohir @jokowi dicekik, dibantu, dicekik lagi 😌","Surabaya, Indonesia","['erickthohir', 'jokowi', 'cekik', 'bantu', 'cekik']",negatif
622,2023-04-10 14:49:46.844776119,User_621,rt @hatimata2: @inaleaks @agusyudhoyono @abrahamsamadd @rahmayadiedy @lsowien @mantanprojo @walangkakek @maherhilldi @aagym @adihidayatlcma…,"Bekasi, Indonesia","['rt', 'hatimata2', 'inaleaks', 'agusyudhoyono', 'abrahamsamadd', 'rahmayadiedy', 'lsowien', 'mantanprojo', 'walangkakek', 'maherhilldi', 'aagym', 'adihidayatlcma']",netral
623,2023-04-10 14:51:12.813930348,User_622,"@geloraco berharap smoga ini menjd cikal bakal propam keluar dari institusi polri, dan langsung dibawah menkopolkam… https://t.co/xhgzuupvx9","Bandung, Indonesia","['geloraco', 'harap', 'smoga', 'menjd', 'cikal', 'bakal', 'propam', 'keluar', 'institusi', 'polri', 'langsung', 'bawah', 'menkopolkam', 'https', 't', 'co', 'xhgzuupvx9']",positif
624,2023-04-10 14:52:38.783084577,User_623,"@erickthohir @jokowi wah ga mutu pak...
mau kasih bantuan?
permudah kredit khusus nya untuk umkm. limit 1m tanpa ja… https://t.co/ery2bpph6j","Bandung, Indonesia","['erickthohir', 'jokowi', 'wah', 'ga', 'mutu', 'pak', 'mau', 'kasih', 'bantu', 'mudah', 'kredit', 'khusus', 'nya', 'umkm', 'limit', '1m', 'ja', 'https', 't', 'co', 'ery2bpph6j']",negatif
625,2023-04-10 14:54:04.752238805,User_624,@bluejeans_hitam @erickthohir @jokowi mgkn ada teori ekonomi baru..😂,"Bekasi, Indonesia","['bluejeans', 'hitam', 'erickthohir', 'jokowi', 'mgkn', 'teori', 'ekonomi', 'baru']",netral
626,2023-04-10 14:55:30.721393034,User_625,"@erickthohir @jokowi taek taek
ngomong gak pake otak","Jakarta, Indonesia","['erickthohir', 'jokowi', 'taek', 'taek', 'ngomong', 'gak', 'pake', 'otak']",negatif
627,2023-04-10 14:56:56.690547263,User_626,"@erickthohir @jokowi mas bro @erickthohir, lebih baik pak pres (dibantu menteri kayak sampeyan) bikin sistem yang m… https://t.co/xxglcdmjxk","Surabaya, Indonesia","['erickthohir', 'jokowi', 'mas', 'bro', 'erickthohir', 'lebih', 'baik', 'pak', 'pres', 'bantu', 'menteri', 'kayak', 'sampeyan', 'bikin', 'sistem', 'm', 'https', 't', 'co', 'xxglcdmjxk']",negatif
628,2023-04-10 14:58:22.659701492,User_627,"@erickthohir @jokowi dari kejauhan ada ruko yang tertutup, sungguh luarbiasa memacu pertumbuhan ekonomi.","Jakarta, Indonesia","['erickthohir', 'jokowi', 'jauh', 'ruko', 'tutup', 'sungguh', 'luarbiasa', 'pacu', 'tumbuh', 'ekonomi']",netral
629,2023-04-10 14:59:48.628855721,User_628,@rifgreen @axa_mandiri @cnbcindonesia @jphvds @jokowi @erickthohir @airlangga_hrt @listyosigitp @bankmandiri saya a… https://t.co/tl9cvqhdbb,"Jakarta, Indonesia","['rifgreen', 'axa', 'mandiri', 'cnbcindonesia', 'jphvds', 'jokowi', 'erickthohir', 'airlangga', 'hrt', 'listyosigitp', 'bankmandiri', 'a', 'https', 't', 'co', 'tl9cvqhdbb']",netral
630,2023-04-10 15:01:14.598009950,User_629,@mandaro_alam @erickthohir @jokowi yang penting swasembada photo 🥳,"Surabaya, Indonesia","['mandaro', 'alam', 'erickthohir', 'jokowi', 'penting', 'swasembada', 'photo']",netral
631,2023-04-10 15:02:40.567164179,User_630,@erickthohir @jokowi haluuuuuuu,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'haluuuuuuu']",negatif
632,2023-04-10 15:04:06.536318407,User_631,@papa_loren @erickthohir @jokowi lucu ya...satu pasar doank udah jd indikasi pertumbuhan ekonomi...ko tu de plak🤦‍♀️,"Bekasi, Indonesia","['papa', 'loren', 'erickthohir', 'jokowi', 'lucu', 'ya', 'satu', 'pasar', 'doank', 'udah', 'jd', 'indikasi', 'tumbuh', 'ekonomi', 'ko', 'tu', 'de', 'plak']",negatif
633,2023-04-10 15:05:32.505472636,User_632,wisata yang unik di alun-alun desa. coba lihat yok. #desawisatanusantara @jokowi @taufikmadjid71 @imansyukri… https://t.co/wuknlccj9s,"Surabaya, Indonesia","['wisata', 'unik', 'alun', 'desa', 'coba', 'lihat', 'yok', 'desawisatanusantara', 'jokowi', 'taufikmadjid71', 'imansyukri', 'https', 't', 'co', 'wuknlccj9s']",positif
634,2023-04-10 15:06:58.474626865,User_633,@satriohendri ahh banyak bacot lu gendon...sepatu lu sm sepatu @jokowi mahalan sepatu lu kesai kopi buanggaasaat ehh hensat,"Bekasi, Indonesia","['satriohendri', 'ahh', 'banyak', 'bacot', 'lu', 'gendon', 'sepatu', 'lu', 'sm', 'sepatu', 'jokowi', 'mahal', 'sepatu', 'lu', 'sai', 'kopi', 'buanggaasaat', 'ehh', 'hensat']",negatif
635,2023-04-10 15:08:24.443781094,User_634,@6undul0h @erickthohir @jokowi 🫣🤭🤔,"Bekasi, Indonesia","['6undul0h', 'erickthohir', 'jokowi']",netral
636,2023-04-10 15:09:50.412935323,User_635,@erickthohir @jokowi caaarraaa!!! owhh aku terkejut,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'caaarraaa', 'owhh', 'aku', 'kejut']",negatif
637,2023-04-10 15:11:16.382089552,User_636,"@kucingb96940042 @drsito3 @jokowi dasar bacot kadrun cuman bs teriak jual2, utang2, haram2, kaya hidup lu paling s… https://t.co/iosjwuhy7j","Jakarta, Indonesia","['kucingb96940042', 'drsito3', 'jokowi', 'dasar', 'bacot', 'kadrun', 'cuman', 'bs', 'teriak', 'jual2', 'utang2', 'haram2', 'kaya', 'hidup', 'lu', 'paling', 's', 'https', 't', 'co', 'iosjwuhy7j']",negatif
638,2023-04-10 15:12:42.351243781,User_637,"#desawisatanusantara
@jokowi
@halimiskandarnu
@kemendes
@tppkemendes
@tppi_p3mdbkl
@tppbenteng
@feri_sus77bkl… https://t.co/hpriearp0k","Bandung, Indonesia","['desawisatanusantara', 'jokowi', 'halimiskandarnu', 'kemendes', 'tppkemendes', 'tppi', 'p3mdbkl', 'tppbenteng', 'feri', 'sus77bkl', 'https', 't', 'co', 'hpriearp0k']",netral
639,2023-04-10 15:14:08.320398009,User_638,@sehat_roemah @kemenkesri @jokowi @mohmahfudmd @kemenkeu @fpksdprri @fraksipkb @fraksi_gerindra @fpd_dpr… https://t.co/rtl4jn8mhk,"Bekasi, Indonesia","['sehat', 'roemah', 'kemenkesri', 'jokowi', 'mohmahfudmd', 'kemenkeu', 'fpksdprri', 'fraksipkb', 'fraksi', 'gerindra', 'fpd', 'dpr', 'https', 't', 'co', 'rtl4jn8mhk']",netral
640,2023-04-10 15:15:34.289552238,User_639,@gank_of_petojo @jokowi ayo pak mundur aja kami mendukung 1000%,"Jakarta, Indonesia","['gank', 'of', 'petojo', 'jokowi', 'ayo', 'pak', 'mundur', 'aja', 'dukung', '1000']",negatif
641,2023-04-10 15:17:00.258706467,User_640,@duckbusterr @erickthohir @jokowi sampe kaget raisa🤪 https://t.co/qsnerqopdj,"Bandung, Indonesia","['duckbusterr', 'erickthohir', 'jokowi', 'sampe', 'kaget', 'raisa', 'https', 't', 'co', 'qsnerqopdj']",negatif
642,2023-04-10 15:18:26.227860696,User_641,rt @cecan_geulis: menteri pemberdayaan perempuan dan perlindungan anak bintang puspayoga mengatakan masih terbatasnya akses dan kemampuan p…,"Bandung, Indonesia","['rt', 'cecan', 'geulis', 'menteri', 'daya', 'perempuan', 'lindung', 'anak', 'bintang', 'puspayoga', 'kata', 'batas', 'akses', 'mampu', 'p']",positif
643,2023-04-10 15:19:52.197014925,User_642,"@erickthohir @jokowi setelah banyak beradu naik harga, pemberian uang tidak seberapa berharap meredam kekecewaan ra… https://t.co/o4tv8yfz0y","Bekasi, Indonesia","['erickthohir', 'jokowi', 'banyak', 'adu', 'naik', 'harga', 'beri', 'uang', 'berapa', 'harap', 'redam', 'kecewa', 'ra', 'https', 't', 'co', 'o4tv8yfz0y']",netral
644,2023-04-10 15:21:18.166169154,User_643,"rt @cecan_geulis: presiden @jokowi bertolak menuju kabupaten subang, provinsi jawa barat, untuk melakukan kunjungan kerja pada selasa, 12 j…","Bandung, Indonesia","['rt', 'cecan', 'geulis', 'presiden', 'jokowi', 'tolak', 'tuju', 'kabupaten', 'subang', 'provinsi', 'jawa', 'barat', 'laku', 'kunjung', 'kerja', 'selasa', '12', 'j']",netral
645,2023-04-10 15:22:44.135323383,User_644,rt @cecan_geulis: undang-undang permasyarakatan diharapkan dapat memperkuat terwujudnya konsep keadilan restoratif yang dianut sistem perad…,"Bandung, Indonesia","['rt', 'cecan', 'geulis', 'undang', 'masyarakat', 'harap', 'kuat', 'wujud', 'konsep', 'adil', 'restoratif', 'anut', 'sistem', 'rad']",positif
646,2023-04-10 15:24:10.104477611,User_645,"rt @cecan_geulis: menteri @atr_bpn hadi tjahjanto menegaskan pegawai bpn yang terbukti pungli akan dipecat.
@jokowi https://t.co/01oi2aem41","Jakarta, Indonesia","['rt', 'cecan', 'geulis', 'menteri', 'atr', 'bpn', 'had', 'tjahjanto', 'tegas', 'pegawai', 'bpn', 'bukti', 'pungli', 'pecat', 'jokowi', 'https', 't', 'co', '01oi2aem41']",netral
647,2023-04-10 15:25:36.073631840,User_646,@semutkecil01 @kemenkesri @jokowi @mohmahfudmd @kemenkeu @fpksdprri @fraksipkb @fraksi_gerindra @fpd_dpr… https://t.co/tmcibn5wir,"Jakarta, Indonesia","['semutkecil01', 'kemenkesri', 'jokowi', 'mohmahfudmd', 'kemenkeu', 'fpksdprri', 'fraksipkb', 'fraksi', 'gerindra', 'fpd', 'dpr', 'https', 't', 'co', 'tmcibn5wir']",netral
648,2023-04-10 15:27:02.042786069,User_647,@erickthohir @jokowi menteri bumn kok ilmunya cetek amat ya. 🤣🤣,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'menteri', 'bumn', 'kok', 'ilmu', 'cetek', 'ya']",negatif
649,2023-04-10 15:28:28.011940298,User_648,"@odhe231 @jokowi @kspgoid tegur 1...2...
3......pecat.....pak dhe....","Jakarta, Indonesia","['odhe231', 'jokowi', 'kspgoid', 'tegur', '1', '2', '3', 'pecat', 'pak', 'dhe']",netral
650,2023-04-10 15:29:53.981094527,User_649,"rt @nadinhang: menteri pendidikan, kebudayaan, riset, dan teknologi atau mendikbudristek nadiem makarim menyampaikan bahwa pendidikan karak…","Bekasi, Indonesia","['rt', 'nadinhang', 'menteri', 'didik', 'budaya', 'riset', 'teknologi', 'mendikbudristek', 'nadiem', 'makarim', 'sampai', 'didik', 'karak']",positif
651,2023-04-10 15:31:19.950248756,User_650,rt @nadinhang: pemerintah @jokowi melalui kementerian pupr tengah membangun stadion multifungsi atau indoor multifunction stadium (ims) di…,"Surabaya, Indonesia","['rt', 'nadinhang', 'perintah', 'jokowi', 'lalu', 'menteri', 'pupr', 'tengah', 'bangun', 'stadion', 'multifungsi', 'indoor', 'multifunction', 'stadium', 'ims', 'di']",positif
652,2023-04-10 15:32:45.919402985,User_651,"rt @rudyfarthuack: @mei2namaku @wiena_kinasih @divhumas_polri @listyosigitp ini sich , bukan luka tembakan...!!
tapi penganiayaan...!!
teg…","Bandung, Indonesia","['rt', 'rudyfarthuack', 'mei2namaku', 'wiena', 'kinasih', 'divhumas', 'polri', 'listyosigitp', 'sich', 'bukan', 'luka', 'tembak', 'aniaya', 'teg']",negatif
653,2023-04-10 15:34:11.888557213,User_652,rt @yopiluthfi1: @erickthohir @jokowi bukan seperti itu malih .buat lah regulasi atau kebijakan yg dapat dinikmati rakyat banyak.kalau sepe…,"Bandung, Indonesia","['rt', 'yopiluthfi1', 'erickthohir', 'jokowi', 'bukan', 'malih', 'buat', 'lah', 'regulasi', 'bijak', 'yg', 'nikmat', 'rakyat', 'banyak', 'kalau', 'sepe']",positif
654,2023-04-10 15:35:37.857711442,User_653,"@jokowi gas pol ketahanan pangan
mentan syahrul yasin limpo mengatakan kenaikan harga cabai dan bawang itu karena s… https://t.co/t1kacgxttm","Surabaya, Indonesia","['jokowi', 'gas', 'pol', 'tahan', 'pangan', 'tan', 'syahrul', 'yasin', 'limpo', 'kata', 'naik', 'harga', 'cabai', 'bawang', 's', 'https', 't', 'co', 't1kacgxttm']",netral
655,2023-04-10 15:37:03.826865671,User_654,@erickthohir @jokowi trus bikin lelucon wak ini,"Surabaya, Indonesia","['erickthohir', 'jokowi', 'trus', 'bikin', 'lelucon', 'wak']",netral
656,2023-04-10 15:38:29.796019900,User_655,@simbokesarah @jokowi apa waktu pili dia pak @jokowi gak tanya dulu ke mr. #harrisonford ....😝😝🤩,"Surabaya, Indonesia","['simbokesarah', 'jokowi', 'apa', 'waktu', 'pil', 'pak', 'jokowi', 'gak', 'tanya', 'dulu', 'mr', 'harrisonford']",negatif
657,2023-04-10 15:39:55.765174129,User_656,"rt @nadinhang: pegang bpn yang terbukti pungli akan dipecat.
@atr_bpn @jokowi https://t.co/umdrpuqwbx","Jakarta, Indonesia","['rt', 'nadinhang', 'pegang', 'bpn', 'bukti', 'pungli', 'pecat', 'atr', 'bpn', 'jokowi', 'https', 't', 'co', 'umdrpuqwbx']",netral
658,2023-04-10 15:41:21.734328358,User_657,"rt @nadinhang: presiden @jokowi bertolak menuju kabupaten subang, jawa barat, pagi. dari pangkalan tni au atang sendjaja, kabupaten bogor,…","Jakarta, Indonesia","['rt', 'nadinhang', 'presiden', 'jokowi', 'tolak', 'tuju', 'kabupaten', 'subang', 'jawa', 'barat', 'pagi', 'pangkal', 'tni', 'au', 'atang', 'sendjaja', 'kabupaten', 'bogor']",netral
659,2023-04-10 15:42:47.703482587,User_658,@marquez__93 @jokowi lw ga sah nyindir pak @jokowi itu kn kebalikan dri kate lw...lw kayak nya perlu di usap ma pak… https://t.co/vuyojzgovy,"Jakarta, Indonesia","['marquez', '93', 'jokowi', 'lw', 'ga', 'sah', 'nyindir', 'pak', 'jokowi', 'kn', 'balik', 'dri', 'kate', 'lw', 'lw', 'kayak', 'nya', 'perlu', 'usap', 'ma', 'pak', 'https', 't', 'co', 'vuyojzgovy']",negatif
660,2023-04-10 15:44:13.672636815,User_659,rt @nadinhang: dengan adanya undang-undang permasyarakatan diharapkan tidak hanya pada tahap akhir dari bekerjanya sistem peradilan pidana…,"Bekasi, Indonesia","['rt', 'nadinhang', 'ada', 'undang', 'masyarakat', 'harap', 'tahap', 'akhir', 'kerja', 'sistem', 'adil', 'pidana']",positif
661,2023-04-10 15:45:39.641791044,User_660,"@jokowi gas pol ketahanan pangan
mentan syahrul yasin limpo mengatakan kenaikan harga cabai dan bawang itu karena s… https://t.co/ad5yuvawvn","Surabaya, Indonesia","['jokowi', 'gas', 'pol', 'tahan', 'pangan', 'tan', 'syahrul', 'yasin', 'limpo', 'kata', 'naik', 'harga', 'cabai', 'bawang', 's', 'https', 't', 'co', 'ad5yuvawvn']",netral
662,2023-04-10 15:47:05.610945273,User_661,@jokowi semoga bermanfaat bagi masyarakat,"Surabaya, Indonesia","['jokowi', 'moga', 'manfaat', 'masyarakat']",positif
663,2023-04-10 15:48:31.580099502,User_662,"rt @nadinhang: sesuai arahan presiden @jokowi, @kemenpu secara bertahap terus membangun infrastruktur untuk mendukung pengembangan kawasan…","Bandung, Indonesia","['rt', 'nadinhang', 'sesuai', 'arah', 'presiden', 'jokowi', 'kemenpu', 'tahap', 'terus', 'bangun', 'infrastruktur', 'dukung', 'kembang', 'kawasan']",positif
664,2023-04-10 15:49:57.549253731,User_663,rt @zainalabdialam4: @erickthohir @jokowi ingat kata bung @jokowi ... https://t.co/zotkq1gaf2,"Bandung, Indonesia","['rt', 'zainalabdialam4', 'erickthohir', 'jokowi', 'ingat', 'kata', 'bung', 'jokowi', 'https', 't', 'co', 'zotkq1gaf2']",netral
665,2023-04-10 15:51:23.518407960,User_664,"rt @rbassoeky: #amazingblitar #desawisatanusantara
#tppiblitar
#tppi_blitar
#tppblitar
@jokowi
@halimiskandarnu
@yusradaridesa
@tppkemend…","Surabaya, Indonesia","['rt', 'rbassoeky', 'amazingblitar', 'desawisatanusantara', 'tppiblitar', 'tppi', 'blitar', 'tppblitar', 'jokowi', 'halimiskandarnu', 'yusradaridesa', 'tppkemend']",netral
666,2023-04-10 15:52:49.487562189,User_665,"@jokowi gas pol ketahanan pangan
mentan syahrul yasin limpo mengatakan kenaikan harga cabai dan bawang itu karena s… https://t.co/yg76conqky","Jakarta, Indonesia","['jokowi', 'gas', 'pol', 'tahan', 'pangan', 'tan', 'syahrul', 'yasin', 'limpo', 'kata', 'naik', 'harga', 'cabai', 'bawang', 's', 'https', 't', 'co', 'yg76conqky']",netral
667,2023-04-10 15:54:15.456716417,User_666,@aryprasetyo85 @divhumas_polri @listyosigitp @nkri_jokowisyoo @dedimahardi @03__nakula @chusnulch__ @ds_yantie… https://t.co/jbmxtihxh6,"Surabaya, Indonesia","['aryprasetyo85', 'divhumas', 'polri', 'listyosigitp', 'nkri', 'jokowisyoo', 'dedimahardi', '03', 'nakula', 'chusnulch', 'ds', 'yantie', 'https', 't', 'co', 'jbmxtihxh6']",netral
668,2023-04-10 15:55:41.425870646,User_667,"rt @inaleaks: ada presiden @jokowi, yang atas nama “pembangunanisme”, menganggap kpk sudah membuat investor takut dan para pejabat tak bera…","Surabaya, Indonesia","['rt', 'inaleaks', 'presiden', 'jokowi', 'atas', 'nama', 'pembangunanisme', 'anggap', 'kpk', 'buat', 'investor', 'takut', 'jabat', 'tak', 'bera']",negatif
669,2023-04-10 15:57:07.395024875,User_668,@pssi @pssi @kemenpora_ri @jokowi indonesia out @aff,"Bekasi, Indonesia","['pssi', 'pssi', 'kemenpora', 'ri', 'jokowi', 'indonesia', 'out', 'aff']",netral
670,2023-04-10 15:58:33.364179104,User_669,"@jokowi gas pol ketahanan pangan
mentan syahrul yasin limpo mengatakan kenaikan harga cabai dan bawang itu karena s… https://t.co/j34laeiys6","Bekasi, Indonesia","['jokowi', 'gas', 'pol', 'tahan', 'pangan', 'tan', 'syahrul', 'yasin', 'limpo', 'kata', 'naik', 'harga', 'cabai', 'bawang', 's', 'https', 't', 'co', 'j34laeiys6']",netral
671,2023-04-10 15:59:59.333333333,User_670,@rinjanijb @jokowi @official_pan manusia ga punya adab mana mungkin mengenal etika?,"Jakarta, Indonesia","['rinjanijb', 'jokowi', 'official', 'pan', 'manusia', 'ga', 'punya', 'adab', 'mana', 'mungkin', 'kenal', 'etika']",negatif
672,2023-04-10 16:01:25.302487562,User_671,@erickthohir @jokowi bos bbm naik bos! https://t.co/rfrub4iiby,"Bandung, Indonesia","['erickthohir', 'jokowi', 'bos', 'bbm', 'naik', 'bos', 'https', 't', 'co', 'rfrub4iiby']",negatif
673,2023-04-10 16:02:51.271641791,User_672,@syofiande5motor @jokowi @binofficial_ri @nuchannels @saidaqil @msoekarnoputri @rockcenternyc @tiktoksupport but ye… https://t.co/iuzqdgc3rg,"Jakarta, Indonesia","['syofiande5motor', 'jokowi', 'binofficial', 'ri', 'nuchannels', 'saidaqil', 'msoekarnoputri', 'rockcenternyc', 'tiktoksupport', 'but', 'ye', 'https', 't', 'co', 'iuzqdgc3rg']",netral
674,2023-04-10 16:04:17.240796019,User_673,@ahmadsy09292004 @jokowi yg untung??,"Surabaya, Indonesia","['ahmadsy09292004', 'jokowi', 'yg', 'untung']",netral
675,2023-04-10 16:05:43.209950248,User_674,@sehat_roemah @kemenkesri @jokowi @mohmahfudmd @kemenkeu @fpksdprri @fraksipkb @fraksi_gerindra @fpd_dpr… https://t.co/fadlvjj5nu,"Jakarta, Indonesia","['sehat', 'roemah', 'kemenkesri', 'jokowi', 'mohmahfudmd', 'kemenkeu', 'fpksdprri', 'fraksipkb', 'fraksi', 'gerindra', 'fpd', 'dpr', 'https', 't', 'co', 'fadlvjj5nu']",positif
676,2023-04-10 16:07:09.179104477,User_675,rt @abikasa: @kemendagri @jokowi mohon untuk dibatalkan karena sdh membuat keresahan warga https://t.co/uxu3ooe96f,"Bekasi, Indonesia","['rt', 'abikasa', 'kemendagri', 'jokowi', 'mohon', 'batal', 'sdh', 'buat', 'resah', 'warga', 'https', 't', 'co', 'uxu3ooe96f']",positif
677,2023-04-10 16:08:35.148258706,User_676,"@gratisterbaik @jokowi ya tentu anda bukan musuh pemerintah pak,,,namun pemerintah telah memusuhi anda,,,,itu sdh sgt jelas.","Bandung, Indonesia","['gratisterbaik', 'jokowi', 'bukan', 'musuh', 'perintah', 'pak', 'namun', 'perintah', 'musuh', 'anda', 'itu', 'sdh', 'sgt', 'jelas']",negatif
678,2023-04-10 16:10:01.117412935,User_677,@devanavedraza @yusuf_dumdum @jokowi ucup dungu dungu,"Bekasi, Indonesia","['devanavedraza', 'yusuf', 'dumdum', 'jokowi', 'ucup', 'dungu', 'dungu']",negatif
679,2023-04-10 16:11:27.086567164,User_678,@infosebelah @jokowi @divpropampolri @divhumas_polri @kejaksaanri @aryprasetyo85 @kesittt @pencerah__ ancene toaek.… https://t.co/sbi8beum3r,"Bekasi, Indonesia","['infosebelah', 'jokowi', 'divpropampolri', 'divhumas', 'polri', 'kejaksaanri', 'aryprasetyo85', 'kesittt', 'cerah', 'ancene', 'toaek', 'https', 't', 'co', 'sbi8beum3r']",positif
680,2023-04-10 16:12:53.055721393,User_679,"rt @hansssolo: pak @jokowi mendag bapak jelas sekali memanfaatkan fasilitas negara untuk mempromosikan anaknya...
.
tidak etis dan bahkan m…","Bekasi, Indonesia","['rt', 'hansssolo', 'pak', 'jokowi', 'mendag', 'bapak', 'jelas', 'sekali', 'manfaat', 'fasilitas', 'negara', 'promosi', 'anak', 'etis', 'bahkan', 'm']",negatif
681,2023-04-10 16:14:19.024875621,User_680,@jokowi pak @jokowi kok hanya memastikan stok pangan indonesia aman = harusnya gmna caranya surplus dan indonesia j… https://t.co/hddn8sg4dc,"Surabaya, Indonesia","['jokowi', 'pak', 'jokowi', 'kok', 'pasti', 'stok', 'pangan', 'indonesia', 'aman', 'harus', 'gmna', 'cara', 'surplus', 'indonesia', 'j', 'https', 't', 'co', 'hddn8sg4dc']",negatif
682,2023-04-10 16:15:44.994029850,User_681,@marquez__93 @bhaktirah @jokowi cebong mang goblok...bisanya cuma fitnah...ga bantu tpi fitnah nya paling kenceng https://t.co/wcctaufh6h,"Jakarta, Indonesia","['marquez', '93', 'bhaktirah', 'jokowi', 'cebong', 'mang', 'goblok', 'bisa', 'cuma', 'fitnah', 'ga', 'bantu', 'tpi', 'fitnah', 'nya', 'paling', 'kenceng', 'https', 't', 'co', 'wcctaufh6h']",negatif
683,2023-04-10 16:17:10.963184079,User_682,"@rockygerung_rg musuh aja bisa jadi teman, jangan2 yang terang2an jadi lawan adalah teman (musuh dalam selimut)… https://t.co/nvyiqqlnkl","Bandung, Indonesia","['rockygerung', 'rg', 'musuh', 'aja', 'jadi', 'teman', 'jangan2', 'terang2an', 'jadi', 'lawan', 'teman', 'musuh', 'selimut', 'https', 't', 'co', 'nvyiqqlnkl']",negatif
684,2023-04-10 16:18:36.932338308,User_683,"rt @sukisno63545369: selamat hari koperasi nasional,koperasi kuat, masyarakat ikut kuat ekonominya
#harikoperasinasional
@jokowi @halimis…","Bandung, Indonesia","['rt', 'sukisno63545369', 'selamat', 'hari', 'koperasi', 'nasional', 'koperasi', 'kuat', 'masyarakat', 'ikut', 'kuat', 'ekonomi', 'harikoperasinasional', 'jokowi', 'halim']",positif
